dateTime,open,high,low,close,volume
2021-02-12 13-00-00,0.06675470,0.06809540,0.06675460,0.06800130,196776366.00000000
2021-02-12 14-00-00,0.06800130,0.06931100,0.06624630,0.06748710,363373978.00000000
2021-02-12 15-00-00,0.06748710,0.06822540,0.06671600,0.06723530,188475651.00000000
2021-02-12 16-00-00,0.06726870,0.06885240,0.06714600,0.06787240,250304735.00000000
2021-02-12 17-00-00,0.06787490,0.06870000,0.06760010,0.06789420,150194972.00000000
2021-02-12 18-00-00,0.06789010,0.06849170,0.06738300,0.06786100,195427870.00000000
2021-02-12 19-00-00,0.06789260,0.06829120,0.06742490,0.06786180,136503471.00000000
2021-02-12 20-00-00,0.06787000,0.07298000,0.06780190,0.07008300,778441213.00000000
2021-02-12 21-00-00,0.07009990,0.07290000,0.07000000,0.07047140,459909050.00000000
2021-02-12 22-00-00,0.07049950,0.07137810,0.06980000,0.06999990,182375742.00000000
2021-02-12 23-00-00,0.06999980,0.07041100,0.06867280,0.06976750,233096209.00000000
2021-02-13 00-00-00,0.06977800,0.07078000,0.06976790,0.07067400,164081345.00000000
2021-02-13 01-00-00,0.07066230,0.07170900,0.07041200,0.07128280,158476271.00000000
2021-02-13 02-00-00,0.07131250,0.07140610,0.07006760,0.07046520,134893566.00000000
2021-02-13 03-00-00,0.07048790,0.07064790,0.06950000,0.06963010,145660889.00000000
2021-02-13 04-00-00,0.06961890,0.07016310,0.06925650,0.06984330,126066252.00000000
2021-02-13 05-00-00,0.06984330,0.06988440,0.06841400,0.06919770,222442428.00000000
2021-02-13 06-00-00,0.06919660,0.06954470,0.06800000,0.06941410,136797593.00000000
2021-02-13 07-00-00,0.06941000,0.07000000,0.06855530,0.06887970,151581737.00000000
2021-02-13 08-00-00,0.06884150,0.07000000,0.06858010,0.06958360,141766201.00000000
2021-02-13 09-00-00,0.06959990,0.07016050,0.06890000,0.06898400,168967730.00000000
2021-02-13 10-00-00,0.06900020,0.06900020,0.06700000,0.06721810,258896996.00000000
2021-02-13 11-00-00,0.06721930,0.06849900,0.06585750,0.06747420,295187414.00000000
2021-02-13 12-00-00,0.06744940,0.06885660,0.06686500,0.06845960,148767090.00000000
2021-02-13 13-00-00,0.06844600,0.06871000,0.06770000,0.06814310,101505165.00000000
2021-02-13 14-00-00,0.06813930,0.06935000,0.06783700,0.06910370,183738403.00000000
2021-02-13 15-00-00,0.06912110,0.06985000,0.06842710,0.06852640,134601060.00000000
2021-02-13 16-00-00,0.06852640,0.06971080,0.06813700,0.06910000,171883871.00000000
2021-02-13 17-00-00,0.06910690,0.06916800,0.06765030,0.06772330,103107669.00000000
2021-02-13 18-00-00,0.06771470,0.06860450,0.06738850,0.06784030,125502866.00000000
2021-02-13 19-00-00,0.06786930,0.06807700,0.06706290,0.06722570,120658312.00000000
