dateTime,open,high,low,close,volume
2021-02-03 15-30-00,0.03173550,0.03176270,0.03133430,0.03150550,53513078.00000000
2021-02-03 15-45-00,0.03151660,0.03180000,0.03147700,0.03153450,47488847.00000000
2021-02-03 16-00-00,0.03153450,0.03173920,0.03121300,0.03129070,65513056.00000000
2021-02-03 16-15-00,0.03128250,0.03142850,0.03103000,0.03139500,77541662.00000000
2021-02-03 16-30-00,0.03140030,0.03189130,0.03100010,0.03159460,122510311.00000000
2021-02-03 16-45-00,0.03159880,0.03274010,0.03159160,0.03247540,134438654.00000000
2021-02-03 17-00-00,0.03244040,0.03300000,0.03214030,0.03255420,192665290.00000000
2021-02-03 17-15-00,0.03253950,0.03259990,0.03202010,0.03209550,101401274.00000000
2021-02-03 17-30-00,0.03209550,0.03242020,0.03163880,0.03242020,150497969.00000000
2021-02-03 17-45-00,0.03242100,0.03243890,0.03200000,0.03212560,70553031.00000000
2021-02-03 18-00-00,0.03210000,0.03249230,0.03182650,0.03228820,80388540.00000000
2021-02-03 18-15-00,0.03228560,0.03265000,0.03220000,0.03255700,79093409.00000000
2021-02-03 18-30-00,0.03252390,0.03281910,0.03237590,0.03241590,72191590.00000000
2021-02-03 18-45-00,0.03241590,0.03275500,0.03226600,0.03252970,72805015.00000000
2021-02-03 19-00-00,0.03252970,0.03254740,0.03212400,0.03228530,79512756.00000000
2021-02-03 19-15-00,0.03228430,0.03268260,0.03205000,0.03240040,82995694.00000000
2021-02-03 19-30-00,0.03242020,0.03275720,0.03235520,0.03264550,56958657.00000000
2021-02-03 19-45-00,0.03264150,0.03304000,0.03230000,0.03263490,119558428.00000000
2021-02-03 20-00-00,0.03265990,0.03315000,0.03250330,0.03314970,78922380.00000000
2021-02-03 20-15-00,0.03314800,0.03555000,0.03288870,0.03521590,491019252.00000000
2021-02-03 20-30-00,0.03521550,0.03529620,0.03361250,0.03468500,583313581.00000000
2021-02-03 20-45-00,0.03468220,0.03544440,0.03405000,0.03516410,304271851.00000000
2021-02-03 21-00-00,0.03516400,0.03880000,0.03516380,0.03870000,1095633683.00000000
2021-02-03 21-15-00,0.03868850,0.03978360,0.03707040,0.03723130,1328462742.00000000
2021-02-03 21-30-00,0.03723130,0.03899580,0.03716160,0.03797410,642231060.00000000
2021-02-03 21-45-00,0.03799930,0.03799930,0.03601000,0.03664830,681255093.00000000
2021-02-03 22-00-00,0.03664830,0.03738570,0.03531160,0.03571490,455032096.00000000
2021-02-03 22-15-00,0.03571530,0.03719900,0.03550000,0.03678070,329264185.00000000
2021-02-03 22-30-00,0.03672590,0.03720000,0.03583840,0.03620590,240689085.00000000
2021-02-03 22-45-00,0.03616050,0.03633670,0.03560000,0.03611940,177285748.00000000
2021-02-03 23-00-00,0.03608570,0.03667630,0.03595360,0.03615100,145385649.00000000
2021-02-03 23-15-00,0.03613040,0.03613040,0.03530010,0.03574400,168308792.00000000
2021-02-03 23-30-00,0.03575430,0.03669700,0.03555900,0.03645370,164866873.00000000
2021-02-03 23-45-00,0.03648170,0.03790000,0.03645500,0.03725970,282063457.00000000
2021-02-04 00-00-00,0.03723270,0.03725960,0.03660940,0.03684190,151771854.00000000
